"","Id","MSZoningRL","MSZoningRM","MSZoningC (all)","MSZoningFV","MSZoningRH","StreetPave","StreetGrvl","AlleyNone","AlleyGrvl","AlleyPave","LotShapeReg","LotShapeIR1","LotShapeIR2","LotShapeIR3","LandContourLvl","LandContourBnk","LandContourLow","LandContourHLS","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigInside","LotConfigFR2","LotConfigCorner","LotConfigCulDSac","LotConfigFR3","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodCollgCr","NeighborhoodVeenker","NeighborhoodCrawfor","NeighborhoodNoRidge","NeighborhoodMitchel","NeighborhoodSomerst","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodBrkSide","NeighborhoodSawyer","NeighborhoodNridgHt","NeighborhoodNAmes","NeighborhoodSawyerW","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodEdwards","NeighborhoodTimber","NeighborhoodGilbert","NeighborhoodStoneBr","NeighborhoodClearCr","NeighborhoodNPkVill","NeighborhoodBlmngtn","NeighborhoodBrDale","NeighborhoodSWISU","NeighborhoodBlueste","Condition1Norm","Condition1Feedr","Condition1PosN","Condition1Artery","Condition1RRAe","Condition1RRNn","Condition1RRAn","Condition1PosA","Condition1RRNe","Condition2Norm","Condition2Artery","Condition2RRNn","Condition2Feedr","Condition2PosN","Condition2PosA","Condition2RRAn","Condition2RRAe","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhsE","BldgTypeTwnhs","HouseStyle2Story","HouseStyle1Story","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyleSFoyer","HouseStyleSLvl","HouseStyle2.5Unf","HouseStyle2.5Fin","RoofStyleGable","RoofStyleHip","RoofStyleGambrel","RoofStyleMansard","RoofStyleFlat","RoofStyleShed","RoofMatlCompShg","RoofMatlWdShngl","RoofMatlMetal","RoofMatlWdShake","RoofMatlMembran","RoofMatlTar&Grv","RoofMatlRoll","RoofMatlClyTile","Exterior1stVinylSd","Exterior1stMetalSd","Exterior1stWd Sdng","Exterior1stHdBoard","Exterior1stBrkFace","Exterior1stWdShing","Exterior1stCemntBd","Exterior1stPlywood","Exterior1stAsbShng","Exterior1stStucco","Exterior1stBrkComm","Exterior1stAsphShn","Exterior1stStone","Exterior1stImStucc","Exterior1stCBlock","Exterior2ndVinylSd","Exterior2ndMetalSd","Exterior2ndWd Shng","Exterior2ndHdBoard","Exterior2ndPlywood","Exterior2ndWd Sdng","Exterior2ndCmentBd","Exterior2ndBrkFace","Exterior2ndStucco","Exterior2ndAsbShng","Exterior2ndBrk Cmn","Exterior2ndImStucc","Exterior2ndAsphShn","Exterior2ndStone","Exterior2ndOther","Exterior2ndCBlock","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrTypeBrkCmn","ExterQualGd","ExterQualTA","ExterQualEx","ExterQualFa","ExterCondTA","ExterCondGd","ExterCondFa","ExterCondPo","ExterCondEx","FoundationPConc","FoundationCBlock","FoundationBrkTil","FoundationWood","FoundationSlab","FoundationStone","BsmtQualGd","BsmtQualTA","BsmtQualEx","BsmtQualNone","BsmtQualFa","BsmtCondTA","BsmtCondGd","BsmtCondNone","BsmtCondFa","BsmtCondPo","BsmtExposureNo","BsmtExposureGd","BsmtExposureMn","BsmtExposureAv","BsmtExposureNone","BsmtFinType1GLQ","BsmtFinType1ALQ","BsmtFinType1Unf","BsmtFinType1Rec","BsmtFinType1BLQ","BsmtFinType1None","BsmtFinType1LwQ","BsmtFinType2Unf","BsmtFinType2BLQ","BsmtFinType2None","BsmtFinType2ALQ","BsmtFinType2Rec","BsmtFinType2LwQ","BsmtFinType2GLQ","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","HeatingOthW","HeatingFloor","HeatingQCEx","HeatingQCGd","HeatingQCTA","HeatingQCFa","HeatingQCPo","CentralAirY","CentralAirN","ElectricalSBrkr","ElectricalFuseF","ElectricalFuseA","ElectricalFuseP","ElectricalMix","ElectricalNone","KitchenQualGd","KitchenQualTA","KitchenQualEx","KitchenQualFa","FunctionalTyp","FunctionalMin1","FunctionalMaj1","FunctionalMin2","FunctionalMod","FunctionalMaj2","FunctionalSev","FireplaceQuNone","FireplaceQuTA","FireplaceQuGd","FireplaceQuFa","FireplaceQuEx","FireplaceQuPo","GarageTypeAttchd","GarageTypeDetchd","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeNone","GarageTypeBasment","GarageType2Types","GarageFinishRFn","GarageFinishUnf","GarageFinishFin","GarageFinishNone","GarageQualTA","GarageQualFa","GarageQualGd","GarageQualNone","GarageQualEx","GarageQualPo","GarageCondTA","GarageCondFa","GarageCondNone","GarageCondGd","GarageCondPo","GarageCondEx","PavedDriveY","PavedDriveN","PavedDriveP","PoolQCNone","PoolQCEx","PoolQCFa","PoolQCGd","FenceNone","FenceMnPrv","FenceGdWo","FenceGdPrv","FenceMnWw","MiscFeatureNone","MiscFeatureShed","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureTenC","SaleTypeWD","SaleTypeNew","SaleTypeCOD","SaleTypeConLD","SaleTypeConLI","SaleTypeCWD","SaleTypeConLw","SaleTypeCon","SaleTypeOth","SaleConditionNormal","SaleConditionAbnorml","SaleConditionPartial","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","isTrain"
"11",11,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.167808219178082,0.0462735749842249,0.444444444444444,0.5,0.673913043478261,0.25,0,0.160524450744153,0,0.0573630136986301,0.170212765957447,0.148288174753203,0,0,0.133006782215524,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0.230769230769231,0,0.890348889895786,0.2,0.258064516129032,0,0,0,0,0,0,0,0.0909090909090909,0.5,129500,1
"12",12,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235294117647059,0.219178082191781,0.0496576222861016,0.888888888888889,0.5,0.963768115942029,0.933333333333333,0.17875,0.176824946846208,0,0.0757705479452055,0.192307692307692,0.17811384162991,0.553026634382567,0,0.37490580256217,0.333333333333333,0,0.75,0,0.5,0.333333333333333,0.692307692307692,0.5,0.908473040326235,0.6,0.494623655913978,0.103230337078652,0.0283018867924528,0,0,0,0,0,0.545454545454545,0,345000,1
"13",13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0545373811026198,0.444444444444444,0.625,0.652173913043478,0.2,0,0.130581148121899,0,0.0749143835616438,0.149263502454992,0.121403066582651,0,0,0.108892238131123,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0.153846153846154,0,0.888989578613502,0.2,0.236559139784946,0.098314606741573,0,0,0,0.305555555555556,0,0,0.727272727272727,0.5,144000,1
"14",14,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23972602739726,0.0437121690154012,0.666666666666667,0.5,0.971014492753623,0.95,0.19125,0,0,0.639554794520548,0.244517184942717,0.243646292795631,0,0,0.218538055764883,0,0,0.5,0,0.375,0.333333333333333,0.384615384615385,0.25,0.908926144086996,0.6,0.564516129032258,0.112359550561798,0.0444743935309973,0,0,0,0,0,0.636363636363636,0.25,279500,1
"15",15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0449648274089135,0.555555555555556,0.5,0.63768115942029,0.166666666666667,0.1325,0.129872430900071,0,0.222602739726027,0.205073649754501,0.193026675068263,0,0,0.173134890730972,0.333333333333333,0,0.25,0.5,0.25,0.333333333333333,0.230769230769231,0.25,0.88808337109198,0.2,0.236559139784946,0,0.287061994609164,0.173913043478261,0,0,0,0,0.363636363636364,0.5,157000,1
"16",16,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.147058823529412,0.102739726027397,0.0225291546892893,0.666666666666667,0.875,0.41304347826087,0.85,0,0,0,0.356164383561644,0.136170212765957,0.109220751942869,0,0,0.0979653353428787,0,0,0.25,0,0.25,0.333333333333333,0.230769230769231,0,0.902129587675578,0.4,0.387096774193548,0.0337078651685393,0.150943396226415,0,0,0,0,0,0.545454545454545,0.25,132000,1
"17",17,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0464652130220384,0.555555555555556,0.75,0.710144927536232,0.333333333333333,0.1125,0.102409638554217,0,0.18236301369863,0.164320785597381,0.140726738080235,0,0,0.126224566691786,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0.230769230769231,0.25,0.892614408699592,0.4,0.32258064516129,0,0,0,0,0,0,0.0411764705882353,0.181818181818182,1,149000,1
"18",18,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.411764705882353,0.174657534246575,0.0443618687045736,0.333333333333333,0.5,0.688405797101449,0.283333333333333,0,0,0,0,0,0.202058391094308,0,0,0.181235870384326,0,0,0.5,0,0.25,0.666666666666667,0.307692307692308,0,0.891255097417309,0.4,0.346774193548387,0,0,0,0,0,0,0.0294117647058824,0.818181818181818,0,90000,1
"19",19,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.154109589041096,0.0579354506999462,0.444444444444444,0.5,0.956521739130435,0.9,0,0.114457831325301,0,0.200342465753425,0.182324058919804,0.163831127914304,0,0,0.146948003014318,0.333333333333333,0,0.25,0.5,0.375,0.333333333333333,0.307692307692308,0,0.908019936565474,0.4,0.387096774193548,0,0.137466307277628,0,0,0,0,0,0.454545454545455,0.5,159000,1
"20",20,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.167808219178082,0.0292598565051766,0.444444444444444,0.625,0.623188405797101,0.25,0,0.0892983699503898,0,0.224743150684932,0.168412438625205,0.211090107120353,0,0,0.189336850037679,0,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0,0.887177163570458,0.2,0.19758064516129,0,0,0,0,0,0,0,0.363636363636364,0.75,139000,1
"21",21,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235294117647059,0.273972602739726,0.0603659819112389,0.777777777777778,0.5,0.963768115942029,0.933333333333333,0.2375,0,0,0.495719178082192,0.189525368248773,0.173072883847931,0.589830508474576,0,0.384702336096458,0,0,0.75,0.5,0.5,0.333333333333333,0.538461538461538,0.25,0.908473040326235,0.6,0.573252688172043,0.168539325842697,0.207547169811321,0,0,0,0,0,0.909090909090909,0,325300,1
"22",22,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.147058823529412,0.123287671232877,0.0287410315735353,0.666666666666667,0.75,0.420289855072464,0,0,0,0,0.272688356164384,0.104255319148936,0.162570888468809,0,0,0.145817633760362,0,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0.25,0.874490258269144,0.2,0.188172043010753,0,0,0.202569169960474,0,0,0,0,0.454545454545455,0.25,139400,1
"23",23,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184931506849315,0.0394587393956391,0.777777777777778,0.5,0.942028985507246,0.866666666666667,0.175625,0,0,0.760702054794521,0.290834697217676,0.306868304977946,0,0,0.275244913338357,0,0,0.5,0,0.375,0.333333333333333,0.384615384615385,0.25,0.907113729043951,0.4,0.358870967741935,0.120084269662921,0.214285714285714,0,0,0,0,0,0.727272727272727,0.5,230000,1
"24",24,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.588235294117647,0.0787671232876712,0.0136670639650377,0.444444444444444,0.75,0.753623188405797,0.433333333333333,0,0.148830616583983,0,0.0856164383561644,0.170212765957447,0.152488972904852,0,0,0.136774679728711,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0.25,0.89533303126416,0.4,0.384408602150538,0.0702247191011236,0.148247978436658,0,0,0,0,0,0.454545454545455,0.25,129900,1
"25",25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0324662880646895,0.444444444444444,0.875,0.695652173913043,0.85,0,0.033309709425939,0.437745740498034,0.0873287671232877,0.173486088379705,0.152488972904852,0,0,0.136774679728711,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0.307692307692308,0.25,0.89170820117807,0.2,0.181451612903226,0.285112359550562,0.121293800539084,0,0,0,0,0,0.363636363636364,1,154000,1
